trial_count,FB,TS,correct_action,response,rt,stim,correct,con_ts,con_stim,curr_ts,switch
304,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.45744919776916504,1,True,True,True,1,True
305,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.4810302257537842,1,True,True,True,1,False
306,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.4761788845062256,0,True,True,True,1,False
307,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.9196560382843018,1,True,True,True,1,False
308,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.4480130672454834,0,True,True,True,1,False
309,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.5733211040496826,1,True,True,True,1,False
310,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.38127994537353516,0,True,True,True,1,False
311,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.4758598804473877,0,True,True,True,1,False
312,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.4640190601348877,1,True,True,True,1,False
313,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.4743618965148926,1,True,True,True,1,False
314,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.4369211196899414,0,True,True,True,1,False
315,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.5647540092468262,0,True,True,True,1,False
316,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,l,0.7486097812652588,1,False,False,True,1,False
317,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,h,0.5489699840545654,0,False,False,True,1,False
318,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,l,0.5510139465332031,1,False,False,True,1,False
319,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,h,0.4017770290374756,0,False,False,True,1,False
320,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,h,0.47639918327331543,0,False,False,True,1,False
321,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,l,0.4886589050292969,1,False,False,True,1,False
322,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.7070319652557373,0,True,True,True,0,True
323,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.4292330741882324,1,True,True,True,0,False
324,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.6356871128082275,1,True,True,True,0,False
325,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.423969030380249,0,True,True,True,0,False
326,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.4474070072174072,1,True,True,True,0,False
327,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.6926660537719727,1,True,True,True,0,False
328,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.2918109893798828,0,True,True,True,0,False
329,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.5016429424285889,0,True,True,True,0,False
330,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.5031948089599609,1,True,True,True,0,False
331,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,j,0.3677840232849121,0,False,False,True,0,False
332,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,k,0.3050968647003174,1,False,False,True,0,False
333,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,j,0.3734090328216553,0,False,False,True,0,False
334,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,k,0.3734149932861328,1,False,False,True,0,False
335,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.37779903411865234,0,True,True,True,1,True
336,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.4596519470214844,1,True,True,True,1,False
337,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.4643590450286865,0,True,True,True,1,False
338,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.3604550361633301,1,True,True,True,1,False
339,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.4360218048095703,1,True,True,True,1,False
340,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.36782383918762207,0,True,True,True,1,False
341,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.45871901512145996,0,True,True,True,1,False
342,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.45432591438293457,0,True,True,True,1,False
343,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.3361489772796631,1,True,True,True,1,False
344,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.4656949043273926,0,True,True,True,1,False
345,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.47083497047424316,0,True,True,True,1,False
346,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,l,0.4358987808227539,1,False,False,True,1,False
347,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.3412442207336426,0,True,True,True,0,True
348,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.3129899501800537,1,True,True,True,0,False
349,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.5891327857971191,1,True,True,True,0,False
350,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.5106549263000488,1,True,True,True,0,False
351,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.44783496856689453,0,True,True,True,0,False
352,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.5368390083312988,0,True,True,True,0,False
353,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.46875786781311035,0,True,True,True,0,False
354,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.497952938079834,1,True,True,True,0,False
355,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.5074920654296875,0,True,True,True,0,False
356,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.43772220611572266,0,True,True,True,0,False
357,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.5296869277954102,1,True,True,True,0,False
358,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.4890780448913574,0,True,True,True,0,False
359,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.40575504302978516,0,True,True,True,0,False
360,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.4814610481262207,0,True,True,True,0,False
361,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,j,0.5750288963317871,0,False,False,True,0,False
362,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.40131378173828125,0,True,True,True,1,True
363,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.7278940677642822,1,True,True,True,1,False
364,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.9233260154724121,1,True,True,True,1,False
365,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.5263049602508545,1,True,True,True,1,False
366,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.46196484565734863,0,True,True,True,1,False
367,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.39600276947021484,1,True,True,True,1,False
368,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.41124510765075684,1,True,True,True,1,False
369,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.4721848964691162,0,True,True,True,1,False
370,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.45970678329467773,1,True,True,True,1,False
371,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.4624760150909424,0,True,True,True,1,False
372,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.4818849563598633,1,True,True,True,1,False
373,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.4900679588317871,0,True,True,True,1,False
374,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.45458483695983887,0,True,True,True,1,False
375,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.3794820308685303,1,True,True,True,1,False
376,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,l,0.5039072036743164,1,False,False,True,1,False
377,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,h,0.4083878993988037,0,False,False,True,1,False
378,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.8889150619506836,1,True,True,True,0,True
379,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.4038679599761963,0,True,True,True,0,False
380,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.6569499969482422,1,True,True,True,0,False
381,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.5356621742248535,0,True,True,True,0,False
382,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.44730305671691895,1,True,True,True,0,False
383,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.5131449699401855,0,True,True,True,0,False
384,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.4306070804595947,1,True,True,True,0,False
385,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.42759203910827637,0,True,True,True,0,False
386,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.3324599266052246,1,True,True,True,0,False
387,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.4869511127471924,1,True,True,True,0,False
388,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.3822288513183594,0,True,True,True,0,False
389,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.44625306129455566,1,True,True,True,0,False
390,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.43308401107788086,0,True,True,True,0,False
391,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,j,0.5804159641265869,0,False,False,True,0,False
392,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,j,0.50679612159729,0,False,False,True,0,False
393,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,k,0.5210080146789551,1,False,False,True,0,False
394,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.39093589782714844,0,True,True,True,1,True
395,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.4135890007019043,1,True,True,True,1,False
396,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.542410135269165,1,True,True,True,1,False
397,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.38776302337646484,0,True,True,True,1,False
398,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.42125487327575684,1,True,True,True,1,False
399,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.4296298027038574,0,True,True,True,1,False
400,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.4650459289550781,1,True,True,True,1,False
401,0,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.6171000003814697,0,True,True,True,1,False
402,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.47697901725769043,1,True,True,True,1,False
403,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.4251267910003662,0,True,True,True,1,False
404,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",h,h,0.43288111686706543,0,True,True,True,1,False
405,1,"{'probs': (0.8, 0.2), 'actions': ['h', 'l']}",l,l,0.3524971008300781,1,True,True,True,1,False
406,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,l,0.5620930194854736,1,False,False,True,1,False
407,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,h,0.350909948348999,0,False,False,True,1,False
408,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,h,0.4833970069885254,0,False,False,True,1,False
409,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.48087096214294434,0,True,True,True,0,True
410,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.3825039863586426,1,True,True,True,0,False
411,0,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.47939491271972656,0,True,True,True,0,False
412,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.3672199249267578,1,True,True,True,0,False
413,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.767956018447876,1,True,True,True,0,False
414,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.5805110931396484,0,True,True,True,0,False
415,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",j,j,0.5127289295196533,0,True,True,True,0,False
416,1,"{'probs': (0.8, 0.2), 'actions': ['j', 'k']}",k,k,0.4364190101623535,1,True,True,True,0,False
